Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
35,242,33.914672341038475,5,"(((((L04:6.2,L05:4.6):29.05,L06:4.2):29.15,L03:4.5):7.3,L01:4.7):0,L02:3.9,L07:49.5999999994);","(((((L04:0,L05:4.6):5.5,L06:4.2):5.6,L03:6.1):7.3000000002,L02:3.9):0.0000000004,L01:4.7,L07:49.5999999994);",null
35,300,33.914672341038475,5,"(((((L04:6.2,L05:4.6):29.05,L06:4.2):29.15,L03:4.5):7.3,L01:4.7):3.9,L02:0,L07:45.6999999994);","(((((L04:0,L05:4.6):5.5,L06:4.2):5.6,L03:6.1):7.3000000003,L01:4.7):3.9000000003,L02:0,L07:45.6999999994);",null
35,301,33.914672341038475,5,"(((((L04:6.2,L05:4.6):29.049999999,L06:4.2):29.150000001,L03:4.5):7.3,L01:4.7):0,L02:3.9,L07:49.6);","((((L04:0,L05:4.6):5.5,L06:4.2):5.6,L03:6.1):7.3,L01:4.7,L02:3.9,L07:49.6);",null
58,262,33.914672341038475,5,"((((L04:6.2,L05:4.6):29.05,L06:4.2):29.15,(L01:4.7,L02:3.9):7.3):0,L03:4.5,L07:56.9);","(((L01:4.7,L02:3.9):7.3,((L04:0,L05:4.6):5.5,L06:4.2):5.6):0,L03:6.1,L07:56.9);",null
58,301,33.914672341038475,6,"((((L04:6.2,L05:4.6):29.0500000005,L06:4.2):29.1499999995,(L01:4.7,L02:3.9):7.3):0,L03:4.5,L07:56.9);","((L01:4.7,L02:3.9):7.3,(((L04:0,L05:4.6):5.5,L06:4.2):5.6,L03:6.1):0,L07:56.9);",null
52,235,33.9839668078934,5,"(((L04:5.8500000001,L06:4.2):0.3499999999,L05:4.6):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L02:3.9,L03:0):0,L01:4.7):6.1,((L04:5.5,L06:4.2):0,L05:4.6):5.6,L07:56.9);",null
52,239,33.9839668078934,5,"(((L04:5.85,L06:4.2):0.35,L05:4.6):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L02:3.9,L03:0):0,L01:4.7):6.1,((L04:5.5,L05:4.6):0,L06:4.2):5.6,L07:56.9);",null
52,243,33.9839668078934,6,"(((L04:5.85,L06:4.2):0.35,L05:4.6):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L02:3.9,L03:0):0,L01:4.7):6.1,((L05:4.6,L06:4.2):0,L04:5.5):5.6,L07:56.9);",null
52,294,33.9839668078934,5,"(((L04:5.8500000001,L06:4.2):0.3499999999,L05:4.6):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L01:4.7,L03:0):0,L02:3.9):6.1,((L04:5.5,L06:4.2):0,L05:4.6):5.6,L07:56.9);",null
52,298,33.9839668078934,5,"(((L04:5.85,L06:4.2):0.35,L05:4.6):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L01:4.7,L03:0):0,L02:3.9):6.1,((L04:5.5,L05:4.6):0,L06:4.2):5.6,L07:56.9);",null
52,302,33.9839668078934,6,"(((L04:5.85,L06:4.2):0.35,L05:4.6):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L01:4.7,L03:0):0,L02:3.9):6.1,((L05:4.6,L06:4.2):0,L04:5.5):5.6,L07:56.9);",null
53,235,33.98757125774068,6,"(((L05:4.6,L06:4.2):0,L04:6.2):28.8500000001,((L01:4.7,L02:3.9):7.3,L03:4.5):29.3499999999,L07:56.9);","(((L02:3.9,L03:0):0,L01:4.7):6.1,((L04:5.5,L06:4.2):0,L05:4.6):5.6,L07:56.9);",null
53,239,33.98757125774068,6,"(((L05:4.6,L06:4.2):0,L04:6.2):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L02:3.9,L03:0):0,L01:4.7):6.1,((L04:5.5,L05:4.6):0,L06:4.2):5.6,L07:56.9);",null
53,243,33.98757125774068,4,"(((L05:2.4,L06:2):2.2,L04:6.2):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L02:3.9,L03:0):0,L01:4.7):6.1,((L05:2.4,L06:2):2.2,L04:5.5):5.6,L07:56.9);",null
53,294,33.98757125774068,6,"(((L05:4.6,L06:4.2):0,L04:6.2):28.8500000001,((L01:4.7,L02:3.9):7.3,L03:4.5):29.3499999999,L07:56.9);","(((L01:4.7,L03:0):0,L02:3.9):6.1,((L04:5.5,L06:4.2):0,L05:4.6):5.6,L07:56.9);",null
53,298,33.98757125774068,6,"(((L05:4.6,L06:4.2):0,L04:6.2):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L01:4.7,L03:0):0,L02:3.9):6.1,((L04:5.5,L05:4.6):0,L06:4.2):5.6,L07:56.9);",null
53,302,33.98757125774068,4,"(((L05:2.4,L06:2):2.2,L04:6.2):28.85,((L01:4.7,L02:3.9):7.3,L03:4.5):29.35,L07:56.9);","(((L01:4.7,L03:0):0,L02:3.9):6.1,((L05:2.4,L06:2):2.2,L04:5.5):5.6,L07:56.9);",null
39,262,34.263148327807436,6,"((L04:6.2,L05:4.6):24.9333333333,(((L01:4.7,L02:3.9):7.3,L03:4.5):16.6339705139,L06:4.2):16.6326961527,L07:56.9);","(((L01:4.7,L02:3.9):7.3,((L04:0,L05:4.6):5.5,L06:4.2):2.8006371806):2.7993628194,L03:6.1,L07:56.9);",null
39,301,34.263148327807436,5,"((L04:6.2,L05:4.6):24.9333333331,(((L01:4.7,L02:3.9):7.3,L03:4.5):19.4333333339,L06:4.2):13.8333333331,L07:56.9);","((L01:4.7,L02:3.9):7.3,(((L04:0,L05:4.6):5.5,L06:4.2):5.6,L03:6.1):0,L07:56.9);",null
50,216,34.263148327807436,5,"(((L04:6.2,L05:4.6):24.9333333333,L06:4.2):19.4333333333,((L01:4.7,L02:3.9):7.3,L03:4.5):13.8333333334,L07:56.9);","((((L01:4.7,L02:3.9):7.3,L06:4.2):0,(L04:0,L05:4.6):5.5):5.6,L03:6.1,L07:56.9);",null
